index,time_sec,video_frame_index,prediction_index,top_regions,png_path
58,29.0,696,29,R Sulcus collat transv ant (2.24); R Gyrus rectus (2.10); L Gyrus cuneus (1.98); L Sulcus central (1.94); R Gyrus and Sulcus cingul-Ant (1.92); L Gyrus and Sulcus paracentral (1.91); R Lat Fis-ant-Vertical (1.89); R Gyrus front inf-Opercular (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0058_0029.0s.png
59,29.5,708,29,R Sulcus collat transv ant (2.24); R Gyrus rectus (2.10); L Gyrus cuneus (1.98); L Sulcus central (1.94); R Gyrus and Sulcus cingul-Ant (1.92); L Gyrus and Sulcus paracentral (1.91); R Lat Fis-ant-Vertical (1.89); R Gyrus front inf-Opercular (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0059_0029.5s.png
60,30.0,720,30,L Gyrus and Sulcus paracentral (2.10); R Gyrus rectus (2.06); R Sulcus collat transv ant (2.01); L Sulcus orbital med-olfact (2.00); R Sulcus pericallosal (1.90); R Gyrus and Sulcus cingul-Ant (1.88); R Sulcus precentral-inf-part (1.88); L Gyrus temporal inf (1.85),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0060_0030.0s.png
61,30.5,732,30,L Gyrus and Sulcus paracentral (2.10); R Gyrus rectus (2.06); R Sulcus collat transv ant (2.01); L Sulcus orbital med-olfact (2.00); R Sulcus pericallosal (1.90); R Gyrus and Sulcus cingul-Ant (1.88); R Sulcus precentral-inf-part (1.88); L Gyrus temporal inf (1.85),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0061_0030.5s.png
62,31.0,744,31,L Gyrus and Sulcus paracentral (1.95); L Gyrus temporal inf (1.94); R Gyrus oc-temp lat-fusifor (1.94); R Sulcus pericallosal (1.93); R Gyrus rectus (1.90); L Gyrus occipital sup (1.87); L Sulcus orbital med-olfact (1.87); L Sulcus calcarine (1.84),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0062_0031.0s.png
63,31.5,756,31,L Gyrus and Sulcus paracentral (1.95); L Gyrus temporal inf (1.94); R Gyrus oc-temp lat-fusifor (1.94); R Sulcus pericallosal (1.93); R Gyrus rectus (1.90); L Gyrus occipital sup (1.87); L Sulcus orbital med-olfact (1.87); L Sulcus calcarine (1.84),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0063_0031.5s.png
64,32.0,768,32,R Gyrus oc-temp lat-fusifor (1.96); L Gyrus occipital sup (1.88); R Gyrus and Sulcus occipital inf (1.82); R Pole occipital (1.80); L Sulcus calcarine (1.79); L Gyrus oc-temp med-Lingual (1.78); R Sulcus calcarine (1.78); L Sulcus oc sup and transversal (1.77),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0064_0032.0s.png
65,32.5,780,32,R Gyrus oc-temp lat-fusifor (1.96); L Gyrus occipital sup (1.88); R Gyrus and Sulcus occipital inf (1.82); R Pole occipital (1.80); L Sulcus calcarine (1.79); L Gyrus oc-temp med-Lingual (1.78); R Sulcus calcarine (1.78); L Sulcus oc sup and transversal (1.77),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0065_0032.5s.png
66,33.0,792,33,R Gyrus temporal inf (1.97); R Gyrus occipital sup (1.89); R Pole occipital (1.84); L Gyrus occipital sup (1.79); R Gyrus and Sulcus occipital inf (1.78); R Gyrus oc-temp lat-fusifor (1.75); R Gyrus oc-temp med-Lingual (1.74),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0066_0033.0s.png
67,33.5,804,33,R Gyrus temporal inf (1.97); R Gyrus occipital sup (1.89); R Pole occipital (1.84); L Gyrus occipital sup (1.79); R Gyrus and Sulcus occipital inf (1.78); R Gyrus oc-temp lat-fusifor (1.75); R Gyrus oc-temp med-Lingual (1.74),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0067_0033.5s.png
68,34.0,816,34,R Gyrus temporal inf (1.98); R Gyrus occipital sup (1.89); L Gyrus temporal inf (1.84); L Gyrus occipital sup (1.79); R Pole temporal (1.78); R Pole occipital (1.76); R Gyrus and Sulcus occipital inf (1.74); L Gyrus cuneus (1.72),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0068_0034.0s.png
69,34.5,828,34,R Gyrus temporal inf (1.98); R Gyrus occipital sup (1.89); L Gyrus temporal inf (1.84); L Gyrus occipital sup (1.79); R Pole temporal (1.78); R Pole occipital (1.76); R Gyrus and Sulcus occipital inf (1.74); L Gyrus cuneus (1.72),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0069_0034.5s.png
70,35.0,840,35,R Gyrus temporal inf (2.11); L Gyrus temporal inf (1.96); R Pole temporal (1.91); R Gyrus occipital sup (1.80),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0070_0035.0s.png
71,35.5,852,35,R Gyrus temporal inf (2.11); L Gyrus temporal inf (1.96); R Pole temporal (1.91); R Gyrus occipital sup (1.80),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0071_0035.5s.png
72,36.0,864,36,R Gyrus temporal inf (2.31); L Gyrus temporal inf (2.00); R Pole temporal (1.91); R Gyrus occipital sup (1.81); R Gyrus rectus (1.77); R Gyrus cuneus (1.73); L Gyrus occipital sup (1.73); L Gyrus cuneus (1.73),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0072_0036.0s.png
73,36.5,876,36,R Gyrus temporal inf (2.31); L Gyrus temporal inf (2.00); R Pole temporal (1.91); R Gyrus occipital sup (1.81); R Gyrus rectus (1.77); R Gyrus cuneus (1.73); L Gyrus occipital sup (1.73); L Gyrus cuneus (1.73),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0073_0036.5s.png
74,37.0,888,37,R Gyrus temporal inf (2.20); L Gyrus temporal inf (2.07); R Gyrus rectus (1.98); R Pole temporal (1.94); R Gyrus cuneus (1.76); R Gyrus occipital sup (1.76); R Sulcus parieto occipital (1.73); L Gyrus occipital sup (1.72),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0074_0037.0s.png
75,37.5,900,37,R Gyrus temporal inf (2.20); L Gyrus temporal inf (2.07); R Gyrus rectus (1.98); R Pole temporal (1.94); R Gyrus cuneus (1.76); R Gyrus occipital sup (1.76); R Sulcus parieto occipital (1.73); L Gyrus occipital sup (1.72),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0075_0037.5s.png
76,38.0,912,38,R Gyrus temporal inf (2.15); L Gyrus rectus (1.99); L Gyrus and Sulcus cingul-Ant (1.99); L Gyrus temporal inf (1.98); L Sulcus suborbital (1.94); R Gyrus rectus (1.92); R Pole temporal (1.88); L Gyrus orbital (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0076_0038.0s.png
77,38.5,924,38,R Gyrus temporal inf (2.15); L Gyrus rectus (1.99); L Gyrus and Sulcus cingul-Ant (1.99); L Gyrus temporal inf (1.98); L Sulcus suborbital (1.94); R Gyrus rectus (1.92); R Pole temporal (1.88); L Gyrus orbital (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0077_0038.5s.png
78,39.0,936,39,L Gyrus rectus (2.24); L Gyrus and Sulcus cingul-Ant (2.09); L Sulcus suborbital (2.04); R Sulcus orbital med-olfact (1.99); L Gyrus orbital (1.99); L Sulcus postcentral (1.98); R Gyrus and Sulcus cingul-Ant (1.95); R Sulcus orbital-H Shaped (1.92),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0078_0039.0s.png
79,39.5,948,39,L Gyrus rectus (2.24); L Gyrus and Sulcus cingul-Ant (2.09); L Sulcus suborbital (2.04); R Sulcus orbital med-olfact (1.99); L Gyrus orbital (1.99); L Sulcus postcentral (1.98); R Gyrus and Sulcus cingul-Ant (1.95); R Sulcus orbital-H Shaped (1.92),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0079_0039.5s.png
80,40.0,960,40,L Gyrus rectus (2.15); L Gyrus and Sulcus cingul-Ant (2.04); R Gyrus rectus (2.00); L Sulcus suborbital (1.99); L Gyrus precuneus (1.93); R Gyrus and Sulcus cingul-Ant (1.90); L Sulcus calcarine (1.88); L Sulcus orbital med-olfact (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0080_0040.0s.png
81,40.5,972,40,L Gyrus rectus (2.15); L Gyrus and Sulcus cingul-Ant (2.04); R Gyrus rectus (2.00); L Sulcus suborbital (1.99); L Gyrus precuneus (1.93); R Gyrus and Sulcus cingul-Ant (1.90); L Sulcus calcarine (1.88); L Sulcus orbital med-olfact (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0081_0040.5s.png
82,41.0,984,41,L Sulcus temporal inf (2.20); R Gyrus rectus (2.10); L Sulcus front sup (2.02); L Gyrus front middle (1.99); L Gyrus and Sulcus cingul-Ant (1.98); L Sulcus pericallosal (1.97); R Gyrus cingul-Post-dorsal (1.94); L Gyrus oc-temp med-Parahip (1.93),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0082_0041.0s.png
83,41.5,996,41,L Sulcus temporal inf (2.20); R Gyrus rectus (2.10); L Sulcus front sup (2.02); L Gyrus front middle (1.99); L Gyrus and Sulcus cingul-Ant (1.98); L Sulcus pericallosal (1.97); R Gyrus cingul-Post-dorsal (1.94); L Gyrus oc-temp med-Parahip (1.93),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0083_0041.5s.png
84,42.0,1008,42,L Sulcus temporal inf (2.26); R Gyrus rectus (2.08); L Gyrus and Sulcus cingul-Ant (1.97); L Sulcus front sup (1.96); L Gyrus cingul-Post-dorsal (1.96); L Sulcus subparietal (1.95); L Gyrus orbital (1.93); L Gyrus temporal inf (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0084_0042.0s.png
85,42.5,1020,42,L Sulcus temporal inf (2.26); R Gyrus rectus (2.08); L Gyrus and Sulcus cingul-Ant (1.97); L Sulcus front sup (1.96); L Gyrus cingul-Post-dorsal (1.96); L Sulcus subparietal (1.95); L Gyrus orbital (1.93); L Gyrus temporal inf (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0085_0042.5s.png
86,43.0,1032,43,L Sulcus temporal inf (2.27); L Gyrus and Sulcus cingul-Ant (1.98); L Gyrus temporal inf (1.89); R Gyrus pariet inf-Angular (1.88); L Gyrus pariet inf-Angular (1.87); L Sulcus front sup (1.87); R Gyrus oc-temp med-Parahip (1.87); R Sulcus orbital med-olfact (1.84),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0086_0043.0s.png
87,43.5,1044,43,L Sulcus temporal inf (2.27); L Gyrus and Sulcus cingul-Ant (1.98); L Gyrus temporal inf (1.89); R Gyrus pariet inf-Angular (1.88); L Gyrus pariet inf-Angular (1.87); L Sulcus front sup (1.87); R Gyrus oc-temp med-Parahip (1.87); R Sulcus orbital med-olfact (1.84),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0087_0043.5s.png
88,44.0,1056,44,L Sulcus temporal inf (2.11); R Gyrus oc-temp med-Parahip (1.98); L Gyrus front sup (1.97); R Gyrus pariet inf-Angular (1.91); R Gyrus front middle (1.89); L Gyrus oc-temp med-Parahip (1.88); L Gyrus temporal inf (1.87); L Gyrus and Sulcus cingul-Ant (1.85),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0088_0044.0s.png
89,44.5,1068,44,L Sulcus temporal inf (2.11); R Gyrus oc-temp med-Parahip (1.98); L Gyrus front sup (1.97); R Gyrus pariet inf-Angular (1.91); R Gyrus front middle (1.89); L Gyrus oc-temp med-Parahip (1.88); L Gyrus temporal inf (1.87); L Gyrus and Sulcus cingul-Ant (1.85),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0089_0044.5s.png
90,45.0,1080,45,L Gyrus front sup (2.10); L Sulcus subparietal (1.97); R Gyrus front middle (1.94); L Sulcus pericallosal (1.91); R Gyrus oc-temp med-Parahip (1.89); R Gyrus pariet inf-Angular (1.89); R Gyrus occipital middle (1.88); L Sulcus temporal inf (1.87),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0090_0045.0s.png
91,45.5,1092,45,L Gyrus front sup (2.10); L Sulcus subparietal (1.97); R Gyrus front middle (1.94); L Sulcus pericallosal (1.91); R Gyrus oc-temp med-Parahip (1.89); R Gyrus pariet inf-Angular (1.89); R Gyrus occipital middle (1.88); L Sulcus temporal inf (1.87),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0091_0045.5s.png
92,46.0,1104,46,L Gyrus front sup (2.21); R Gyrus front sup (2.05); R Gyrus oc-temp med-Parahip (1.93); R Gyrus front middle (1.93); L Sulcus subparietal (1.92); R Sulcus subparietal (1.90); L Sulcus pericallosal (1.87); R Gyrus pariet inf-Angular (1.86),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0092_0046.0s.png
93,46.5,1116,46,L Gyrus front sup (2.21); R Gyrus front sup (2.05); R Gyrus oc-temp med-Parahip (1.93); R Gyrus front middle (1.93); L Sulcus subparietal (1.92); R Sulcus subparietal (1.90); L Sulcus pericallosal (1.87); R Gyrus pariet inf-Angular (1.86),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0093_0046.5s.png
94,47.0,1128,47,L Gyrus front sup (2.13); L Sulcus pericallosal (2.01); R Sulcus subparietal (1.98); R Sulcus orbital-H Shaped (1.98); R Gyrus front middle (1.96); L Sulcus subparietal (1.94); R Gyrus front sup (1.90); R Sulcus front sup (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0094_0047.0s.png
95,47.5,1140,47,L Gyrus front sup (2.13); L Sulcus pericallosal (2.01); R Sulcus subparietal (1.98); R Sulcus orbital-H Shaped (1.98); R Gyrus front middle (1.96); L Sulcus subparietal (1.94); R Gyrus front sup (1.90); R Sulcus front sup (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0095_0047.5s.png
96,48.0,1152,48,R Gyrus and Sulcus frontomargin (2.04); R Gyrus front sup (1.98); R Sulcus subparietal (1.97); L Sulcus pericallosal (1.91); L Sulcus subparietal (1.91); R Gyrus temporal middle (1.88); L Gyrus front middle (1.88); R Sulcus front sup (1.86),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0096_0048.0s.png
97,48.5,1164,48,R Gyrus and Sulcus frontomargin (2.04); R Gyrus front sup (1.98); R Sulcus subparietal (1.97); L Sulcus pericallosal (1.91); L Sulcus subparietal (1.91); R Gyrus temporal middle (1.88); L Gyrus front middle (1.88); R Sulcus front sup (1.86),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0097_0048.5s.png
98,49.0,1176,49,R Gyrus front sup (2.00); R Gyrus and Sulcus frontomargin (2.00); R Gyrus and Sulcus cingul-Ant (1.91); R Sulcus subparietal (1.84); L Gyrus cingul-Post-dorsal (1.83); L Sulcus pericallosal (1.78); L Gyrus front middle (1.78); L Gyrus rectus (1.72),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0098_0049.0s.png
99,49.5,1188,49,R Gyrus front sup (2.00); R Gyrus and Sulcus frontomargin (2.00); R Gyrus and Sulcus cingul-Ant (1.91); R Sulcus subparietal (1.84); L Gyrus cingul-Post-dorsal (1.83); L Sulcus pericallosal (1.78); L Gyrus front middle (1.78); L Gyrus rectus (1.72),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0099_0049.5s.png
100,50.0,1200,50,R Gyrus front sup (2.02); R Gyrus and Sulcus frontomargin (2.02); R Gyrus temporal inf (1.85); R Gyrus and Sulcus transv frontopol (1.82); L Gyrus cingul-Post-dorsal (1.80); R Gyrus and Sulcus cingul-Ant (1.76); L Sulcus temporal inf (1.76); R Sulcus subparietal (1.76),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0100_0050.0s.png
101,50.5,1212,50,R Gyrus front sup (2.02); R Gyrus and Sulcus frontomargin (2.02); R Gyrus temporal inf (1.85); R Gyrus and Sulcus transv frontopol (1.82); L Gyrus cingul-Post-dorsal (1.80); R Gyrus and Sulcus cingul-Ant (1.76); L Sulcus temporal inf (1.76); R Sulcus subparietal (1.76),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0101_0050.5s.png
102,51.0,1224,51,R Gyrus and Sulcus frontomargin (2.08); R Sulcus orbital med-olfact (2.07); L Sulcus temporal inf (2.01); R Gyrus front sup (1.96); L Gyrus orbital (1.92); R Gyrus orbital (1.92); R Gyrus rectus (1.88); R Gyrus and Sulcus transv frontopol (1.87),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0102_0051.0s.png
103,51.5,1236,51,R Gyrus and Sulcus frontomargin (2.08); R Sulcus orbital med-olfact (2.07); L Sulcus temporal inf (2.01); R Gyrus front sup (1.96); L Gyrus orbital (1.92); R Gyrus orbital (1.92); R Gyrus rectus (1.88); R Gyrus and Sulcus transv frontopol (1.87),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0103_0051.5s.png
104,52.0,1248,52,R Sulcus orbital med-olfact (2.54); L Lat Fis-ant-Horizont (2.03); L Gyrus temporal inf (1.96); L Gyrus orbital (1.92); L Gyrus front sup (1.92); R Gyrus and Sulcus frontomargin (1.91); R Gyrus front sup (1.89); R Pole temporal (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0104_0052.0s.png
105,52.5,1260,52,R Sulcus orbital med-olfact (2.54); L Lat Fis-ant-Horizont (2.03); L Gyrus temporal inf (1.96); L Gyrus orbital (1.92); L Gyrus front sup (1.92); R Gyrus and Sulcus frontomargin (1.91); R Gyrus front sup (1.89); R Pole temporal (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0105_0052.5s.png
106,53.0,1272,53,R Sulcus orbital med-olfact (2.84); L Lat Fis-ant-Horizont (2.05); L Gyrus front inf-Opercular (2.00); L Gyrus front inf-Triangul (1.98); L Gyrus temporal inf (1.96); R Gyrus orbital (1.94); R Gyrus rectus (1.93); L Gyrus orbital (1.93),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0106_0053.0s.png
107,53.5,1284,53,R Sulcus orbital med-olfact (2.84); L Lat Fis-ant-Horizont (2.05); L Gyrus front inf-Opercular (2.00); L Gyrus front inf-Triangul (1.98); L Gyrus temporal inf (1.96); R Gyrus orbital (1.94); R Gyrus rectus (1.93); L Gyrus orbital (1.93),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0107_0053.5s.png
108,54.0,1296,54,R Sulcus orbital med-olfact (2.94); R Gyrus rectus (2.08); R Gyrus and Sulcus frontomargin (2.03); L Gyrus front inf-Orbital (2.02); L Gyrus front inf-Opercular (1.98); R Gyrus front inf-Triangul (1.97); L Gyrus Ins lg and Sulcus cent ins (1.97); R Gyrus Ins lg and Sulcus cent ins (1.96),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0108_0054.0s.png
109,54.5,1308,54,R Sulcus orbital med-olfact (2.94); R Gyrus rectus (2.08); R Gyrus and Sulcus frontomargin (2.03); L Gyrus front inf-Orbital (2.02); L Gyrus front inf-Opercular (1.98); R Gyrus front inf-Triangul (1.97); L Gyrus Ins lg and Sulcus cent ins (1.97); R Gyrus Ins lg and Sulcus cent ins (1.96),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0109_0054.5s.png
110,55.0,1320,55,R Sulcus orbital med-olfact (2.75); L Gyrus and Sulcus frontomargin (2.26); R Gyrus front inf-Triangul (2.17); R Gyrus rectus (2.13); L Lat Fis-ant-Horizont (2.11); L Gyrus and Sulcus transv frontopol (2.04); L Lat Fis-post (2.02); L Gyrus orbital (2.00),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0110_0055.0s.png
111,55.5,1332,55,R Sulcus orbital med-olfact (2.75); L Gyrus and Sulcus frontomargin (2.26); R Gyrus front inf-Triangul (2.17); R Gyrus rectus (2.13); L Lat Fis-ant-Horizont (2.11); L Gyrus and Sulcus transv frontopol (2.04); L Lat Fis-post (2.02); L Gyrus orbital (2.00),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0111_0055.5s.png
112,56.0,1344,56,L Lat Fis-ant-Horizont (2.24); L Gyrus insular short (2.22); L Lat Fis-post (2.21); L Gyrus front inf-Opercular (2.18); L Gyrus Ins lg and Sulcus cent ins (2.18); R Gyrus front inf-Opercular (2.16); L Gyrus front inf-Orbital (2.15); L Gyrus oc-temp med-Parahip (2.15),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0112_0056.0s.png
113,56.5,1356,56,L Lat Fis-ant-Horizont (2.24); L Gyrus insular short (2.22); L Lat Fis-post (2.21); L Gyrus front inf-Opercular (2.18); L Gyrus Ins lg and Sulcus cent ins (2.18); R Gyrus front inf-Opercular (2.16); L Gyrus front inf-Orbital (2.15); L Gyrus oc-temp med-Parahip (2.15),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0113_0056.5s.png
114,57.0,1368,57,L Gyrus and Sulcus cingul-Mid-Ant (2.62); R Sulcus circular insula sup (2.58); L Gyrus insular short (2.58); L Gyrus front inf-Opercular (2.55); R Gyrus insular short (2.54); R Gyrus front inf-Opercular (2.54); R Lat Fis-ant-Horizont (2.51); L Sulcus circular insula inf (2.49),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0114_0057.0s.png
115,57.5,1380,57,L Gyrus and Sulcus cingul-Mid-Ant (2.62); R Sulcus circular insula sup (2.58); L Gyrus insular short (2.58); L Gyrus front inf-Opercular (2.55); R Gyrus insular short (2.54); R Gyrus front inf-Opercular (2.54); R Lat Fis-ant-Horizont (2.51); L Sulcus circular insula inf (2.49),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0115_0057.5s.png
116,58.0,1392,58,L Gyrus and Sulcus cingul-Mid-Ant (3.13); L Sulcus pericallosal (3.11); R Sulcus circular insula sup (3.04); R Gyrus and Sulcus cingul-Mid-Ant (3.02); R Sulcus cingul-Marginalis (2.97); R Gyrus insular short (2.95); L Gyrus front inf-Opercular (2.93); L Gyrus insular short (2.92),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0116_0058.0s.png
117,58.5,1404,58,L Gyrus and Sulcus cingul-Mid-Ant (3.13); L Sulcus pericallosal (3.11); R Sulcus circular insula sup (3.04); R Gyrus and Sulcus cingul-Mid-Ant (3.02); R Sulcus cingul-Marginalis (2.97); R Gyrus insular short (2.95); L Gyrus front inf-Opercular (2.93); L Gyrus insular short (2.92),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0117_0058.5s.png
118,59.0,1416,59,L Sulcus pericallosal (2.82); L Gyrus and Sulcus cingul-Mid-Ant (2.75); R Sulcus circular insula sup (2.73); R Sulcus cingul-Marginalis (2.73); R Gyrus and Sulcus cingul-Mid-Ant (2.69); L Gyrus front inf-Opercular (2.68); L Gyrus and Sulcus cingul-Ant (2.63); R Gyrus insular short (2.61),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0118_0059.0s.png
119,59.5,1428,59,L Sulcus pericallosal (2.82); L Gyrus and Sulcus cingul-Mid-Ant (2.75); R Sulcus circular insula sup (2.73); R Sulcus cingul-Marginalis (2.73); R Gyrus and Sulcus cingul-Mid-Ant (2.69); L Gyrus front inf-Opercular (2.68); L Gyrus and Sulcus cingul-Ant (2.63); R Gyrus insular short (2.61),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0119_0059.5s.png
120,60.0,1440,60,R Sulcus cingul-Marginalis (2.45); R Gyrus rectus (2.43); L Gyrus cingul-Post-ventral (2.34); L Sulcus pericallosal (2.33); R Sulcus temporal inf (2.33); L Sulcus cingul-Marginalis (2.30); L Sulcus oc-temp med and Lingual (2.29); R Gyrus cingul-Post-dorsal (2.29),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Good_Will_Dunkin_20260429_185624/frame_0120_0060.0s.png
