index,time_sec,video_frame_index,prediction_index,top_regions,png_path
82,41.0,982,41,R Sulcus pericallosal (2.19); R Gyrus precuneus (2.15); R Gyrus cingul-Post-ventral (2.14); R Gyrus and Sulcus cingul-Ant (2.08); L Sulcus front sup (2.05); R Gyrus cingul-Post-dorsal (2.03); L Gyrus precuneus (2.02); R Sulcus front sup (2.01),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0082_0041.0s.png
83,41.5,994,41,R Sulcus pericallosal (2.19); R Gyrus precuneus (2.15); R Gyrus cingul-Post-ventral (2.14); R Gyrus and Sulcus cingul-Ant (2.08); L Sulcus front sup (2.05); R Gyrus cingul-Post-dorsal (2.03); L Gyrus precuneus (2.02); R Sulcus front sup (2.01),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0083_0041.5s.png
84,42.0,1005,42,L Gyrus orbital (2.31); R Gyrus precuneus (2.23); R Sulcus pericallosal (2.11); L Sulcus pericallosal (2.05); R Sulcus front sup (2.01); R Gyrus cingul-Post-dorsal (2.00); L Gyrus precuneus (1.99); L Sulcus temporal inf (1.98),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0084_0042.0s.png
85,42.5,1017,42,L Gyrus orbital (2.31); R Gyrus precuneus (2.23); R Sulcus pericallosal (2.11); L Sulcus pericallosal (2.05); R Sulcus front sup (2.01); R Gyrus cingul-Post-dorsal (2.00); L Gyrus precuneus (1.99); L Sulcus temporal inf (1.98),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0085_0042.5s.png
86,43.0,1029,43,L Gyrus orbital (2.30); L Sulcus temporal inf (2.17); R Gyrus precuneus (2.16); L Sulcus orbital med-olfact (2.15); R Sulcus subparietal (2.08); R Sulcus pericallosal (2.08); L Gyrus temporal inf (2.01); L Sulcus pericallosal (2.01),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0086_0043.0s.png
87,43.5,1041,43,L Gyrus orbital (2.30); L Sulcus temporal inf (2.17); R Gyrus precuneus (2.16); L Sulcus orbital med-olfact (2.15); R Sulcus subparietal (2.08); R Sulcus pericallosal (2.08); L Gyrus temporal inf (2.01); L Sulcus pericallosal (2.01),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0087_0043.5s.png
88,44.0,1053,44,L Sulcus temporal inf (2.24); L Gyrus temporal inf (2.18); R Sulcus subparietal (2.04); L Gyrus cingul-Post-dorsal (2.01); L Gyrus temporal middle (1.96); R Gyrus precuneus (1.94); L Gyrus precuneus (1.93); L Sulcus subparietal (1.92),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0088_0044.0s.png
89,44.5,1065,44,L Sulcus temporal inf (2.24); L Gyrus temporal inf (2.18); R Sulcus subparietal (2.04); L Gyrus cingul-Post-dorsal (2.01); L Gyrus temporal middle (1.96); R Gyrus precuneus (1.94); L Gyrus precuneus (1.93); L Sulcus subparietal (1.92),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0089_0044.5s.png
90,45.0,1077,45,L Gyrus temporal middle (2.15); L Sulcus temporal inf (2.12); L Gyrus temporal inf (2.04); L Gyrus rectus (1.98); L Gyrus cingul-Post-dorsal (1.92); L Sulcus subparietal (1.88); L Gyrus orbital (1.87); R Sulcus subparietal (1.87),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0090_0045.0s.png
91,45.5,1089,45,L Gyrus temporal middle (2.15); L Sulcus temporal inf (2.12); L Gyrus temporal inf (2.04); L Gyrus rectus (1.98); L Gyrus cingul-Post-dorsal (1.92); L Sulcus subparietal (1.88); L Gyrus orbital (1.87); R Sulcus subparietal (1.87),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0091_0045.5s.png
92,46.0,1101,46,L Gyrus temporal middle (2.27); L Sulcus temporal inf (2.27); L Gyrus rectus (2.05); L Gyrus temporal inf (2.03); L Sulcus intrapariet and P trans (2.02); L Sulcus orbital med-olfact (1.97); L Gyrus orbital (1.94); R Sulcus oc-temp lat (1.93),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0092_0046.0s.png
93,46.5,1113,46,L Gyrus temporal middle (2.27); L Sulcus temporal inf (2.27); L Gyrus rectus (2.05); L Gyrus temporal inf (2.03); L Sulcus intrapariet and P trans (2.02); L Sulcus orbital med-olfact (1.97); L Gyrus orbital (1.94); R Sulcus oc-temp lat (1.93),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0093_0046.5s.png
94,47.0,1125,47,L Gyrus rectus (2.15); L Gyrus temporal middle (2.06); L Sulcus temporal inf (2.05); R Sulcus oc-temp lat (2.03); L Sulcus intrapariet and P trans (2.01); R Gyrus and Sulcus cingul-Ant (1.96); R Sulcus orbital med-olfact (1.95); L Sulcus orbital med-olfact (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0094_0047.0s.png
95,47.5,1137,47,L Gyrus rectus (2.15); L Gyrus temporal middle (2.06); L Sulcus temporal inf (2.05); R Sulcus oc-temp lat (2.03); L Sulcus intrapariet and P trans (2.01); R Gyrus and Sulcus cingul-Ant (1.96); R Sulcus orbital med-olfact (1.95); L Sulcus orbital med-olfact (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0095_0047.5s.png
96,48.0,1149,48,R Sulcus oc-temp lat (2.02); R Gyrus orbital (1.88); L Gyrus front inf-Triangul (1.88); L Gyrus orbital (1.88); L Sulcus temporal inf (1.87); R Gyrus and Sulcus cingul-Ant (1.86); L Sulcus intrapariet and P trans (1.85); L Gyrus pariet inf-Angular (1.83),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0096_0048.0s.png
97,48.5,1161,48,R Sulcus oc-temp lat (2.02); R Gyrus orbital (1.88); L Gyrus front inf-Triangul (1.88); L Gyrus orbital (1.88); L Sulcus temporal inf (1.87); R Gyrus and Sulcus cingul-Ant (1.86); L Sulcus intrapariet and P trans (1.85); L Gyrus pariet inf-Angular (1.83),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0097_0048.5s.png
98,49.0,1173,49,R Sulcus oc-temp lat (1.99); R Gyrus orbital (1.99); L Gyrus orbital (1.88); R Gyrus temporal inf (1.87); R Sulcus central (1.82); L Sulcus central (1.82); L Pole temporal (1.81); R Gyrus front sup (1.81),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0098_0049.0s.png
99,49.5,1185,49,R Sulcus oc-temp lat (1.99); R Gyrus orbital (1.99); L Gyrus orbital (1.88); R Gyrus temporal inf (1.87); R Sulcus central (1.82); L Sulcus central (1.82); L Pole temporal (1.81); R Gyrus front sup (1.81),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0099_0049.5s.png
100,50.0,1197,50,L Gyrus orbital (2.04); R Sulcus oc-temp lat (1.93); R Gyrus orbital (1.88); L Sulcus orbital med-olfact (1.82); R Gyrus oc-temp lat-fusifor (1.82); L Pole temporal (1.78); R Gyrus temporal inf (1.78); R Sulcus central (1.76),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0100_0050.0s.png
101,50.5,1209,50,L Gyrus orbital (2.04); R Sulcus oc-temp lat (1.93); R Gyrus orbital (1.88); L Sulcus orbital med-olfact (1.82); R Gyrus oc-temp lat-fusifor (1.82); L Pole temporal (1.78); R Gyrus temporal inf (1.78); R Sulcus central (1.76),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0101_0050.5s.png
102,51.0,1221,51,L Sulcus orbital med-olfact (2.02); R Gyrus orbital (1.92); R Gyrus oc-temp lat-fusifor (1.82); L Gyrus orbital (1.79); R Sulcus oc-temp lat (1.78); L Pole temporal (1.77); R Pole temporal (1.75),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0102_0051.0s.png
103,51.5,1233,51,L Sulcus orbital med-olfact (2.02); R Gyrus orbital (1.92); R Gyrus oc-temp lat-fusifor (1.82); L Gyrus orbital (1.79); R Sulcus oc-temp lat (1.78); L Pole temporal (1.77); R Pole temporal (1.75),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0103_0051.5s.png
104,52.0,1245,52,R Gyrus orbital (2.25); L Gyrus temporal inf (2.12); L Sulcus orbital med-olfact (2.07); L Pole temporal (1.79); R Gyrus oc-temp lat-fusifor (1.76),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0104_0052.0s.png
105,52.5,1257,52,R Gyrus orbital (2.25); L Gyrus temporal inf (2.12); L Sulcus orbital med-olfact (2.07); L Pole temporal (1.79); R Gyrus oc-temp lat-fusifor (1.76),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0105_0052.5s.png
106,53.0,1269,53,R Gyrus orbital (2.07); L Sulcus orbital med-olfact (1.99); L Gyrus temporal inf (1.91); L Gyrus rectus (1.77),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0106_0053.0s.png
107,53.5,1281,53,R Gyrus orbital (2.07); L Sulcus orbital med-olfact (1.99); L Gyrus temporal inf (1.91); L Gyrus rectus (1.77),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0107_0053.5s.png
108,54.0,1293,54,R Gyrus orbital (2.05); L Sulcus orbital med-olfact (1.75); L Gyrus orbital (1.74),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0108_0054.0s.png
109,54.5,1305,54,R Gyrus orbital (2.05); L Sulcus orbital med-olfact (1.75); L Gyrus orbital (1.74),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0109_0054.5s.png
110,55.0,1317,55,L Sulcus orbital med-olfact (2.39); R Gyrus and Sulcus cingul-Ant (2.15); L Gyrus orbital (2.08); R Gyrus rectus (1.95); L Gyrus and Sulcus frontomargin (1.92); R Gyrus orbital (1.86); R Pole temporal (1.74),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0110_0055.0s.png
111,55.5,1329,55,L Sulcus orbital med-olfact (2.39); R Gyrus and Sulcus cingul-Ant (2.15); L Gyrus orbital (2.08); R Gyrus rectus (1.95); L Gyrus and Sulcus frontomargin (1.92); R Gyrus orbital (1.86); R Pole temporal (1.74),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0111_0055.5s.png
112,56.0,1341,56,L Sulcus orbital med-olfact (2.89); L Lat Fis-ant-Horizont (2.15); R Sulcus temporal sup (2.11); L Gyrus orbital (2.05); L Gyrus front inf-Orbital (2.02); R Gyrus and Sulcus subcentral (2.00); R Gyrus rectus (1.99); L Sulcus front sup (1.99),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0112_0056.0s.png
113,56.5,1353,56,L Sulcus orbital med-olfact (2.89); L Lat Fis-ant-Horizont (2.15); R Sulcus temporal sup (2.11); L Gyrus orbital (2.05); L Gyrus front inf-Orbital (2.02); R Gyrus and Sulcus subcentral (2.00); R Gyrus rectus (1.99); L Sulcus front sup (1.99),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0113_0056.5s.png
114,57.0,1365,57,R Lat Fis-ant-Horizont (2.65); L Lat Fis-ant-Vertical (2.60); R Gyrus and Sulcus subcentral (2.59); L Sulcus circular insula sup (2.56); R Lat Fis-post (2.55); R Gyrus front inf-Opercular (2.53); R Gyrus insular short (2.53); L Gyrus front inf-Orbital (2.53),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0114_0057.0s.png
115,57.5,1377,57,R Lat Fis-ant-Horizont (2.65); L Lat Fis-ant-Vertical (2.60); R Gyrus and Sulcus subcentral (2.59); L Sulcus circular insula sup (2.56); R Lat Fis-post (2.55); R Gyrus front inf-Opercular (2.53); R Gyrus insular short (2.53); L Gyrus front inf-Orbital (2.53),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0115_0057.5s.png
116,58.0,1389,58,R Lat Fis-ant-Horizont (3.32); R Gyrus insular short (3.26); R Sulcus circular insula sup (3.19); R Gyrus front inf-Opercular (3.17); L Sulcus circular insula sup (3.16); R Gyrus and Sulcus cingul-Mid-Ant (3.15); L Sulcus pericallosal (3.15); R Gyrus and Sulcus frontomargin (3.10),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0116_0058.0s.png
117,58.5,1400,58,R Lat Fis-ant-Horizont (3.32); R Gyrus insular short (3.26); R Sulcus circular insula sup (3.19); R Gyrus front inf-Opercular (3.17); L Sulcus circular insula sup (3.16); R Gyrus and Sulcus cingul-Mid-Ant (3.15); L Sulcus pericallosal (3.15); R Gyrus and Sulcus frontomargin (3.10),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0117_0058.5s.png
118,59.0,1412,59,R Gyrus insular short (2.97); R Lat Fis-ant-Horizont (2.94); R Sulcus circular insula sup (2.92); L Sulcus pericallosal (2.91); L Sulcus circular insula sup (2.90); R Gyrus and Sulcus cingul-Mid-Ant (2.89); R Sulcus pericallosal (2.85); R Gyrus and Sulcus frontomargin (2.85),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0118_0059.0s.png
119,59.5,1424,59,R Gyrus insular short (2.97); R Lat Fis-ant-Horizont (2.94); R Sulcus circular insula sup (2.92); L Sulcus pericallosal (2.91); L Sulcus circular insula sup (2.90); R Gyrus and Sulcus cingul-Mid-Ant (2.89); R Sulcus pericallosal (2.85); R Gyrus and Sulcus frontomargin (2.85),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0119_0059.5s.png
120,60.0,1436,60,R Gyrus oc-temp med-Parahip (2.55); R Sulcus temporal sup (2.54); R Gyrus and Sulcus frontomargin (2.44); R Sulcus pericallosal (2.43); R Sulcus circular insula sup (2.42); L Sulcus pericallosal (2.40); R Sulcus circular insula inf (2.39); L Sulcus orbital-H Shaped (2.39),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/LAY_S_Last_Harvest_Super_Bowl_LX_Commercial_20260429_015322/frame_0120_0060.0s.png
